Geneid	Chr	Start	End	Strand	Length	Mnt_Ac4_S8
PFLU_4973	NC_012660.1	5458301	5459725	+	1425	94
PFLU_4974	NC_012660.1	5459760	5460821	+	1062	150
PFLU_4975	NC_012660.1	5460827	5461921	+	1095	0
PFLU_4976	NC_012660.1	5462188	5463342	+	1155	106
PFLU_4977	NC_012660.1	5463342	5466398	+	3057	414
PFLU_4978	NC_012660.1	5466516	5467697	+	1182	310
PFLU_4979	NC_012660.1	5467704	5470727	+	3024	731
PFLU_4980	NC_012660.1	5470794	5471018	-	225	11400
PFLU_4981	NC_012660.1	5471018	5471734	-	717	793
PFLU_4982	NC_012660.1	5471742	5472422	-	681	2697
PFLU_4983	NC_012660.1	5472610	5473887	-	1278	277
PFLU_4984	NC_012660.1	5473880	5474560	-	681	273
PFLU_4985	NC_012660.1	5474761	5476707	+	1947	78
PFLU_4986	NC_012660.1	5476761	5477495	+	735	19
PFLU_4987	NC_012660.1	5477604	5479247	-	1644	2851
PFLU_4988	NC_012660.1	5479301	5479594	-	294	837
PFLU_4989	NC_012660.1	5479845	5480318	-	474	1087
PFLU_4990	NC_012660.1	5480388	5481116	-	729	1210
PFLU_4991	NC_012660.1	5481237	5482337	-	1101	589
PFLU_4992	NC_012660.1	5482374	5482754	+	381	468
PFLU_4993	NC_012660.1	5482801	5484330	+	1530	247
PFLU_4994	NC_012660.1	5484459	5486246	+	1788	2294
PFLU_4995	NC_012660.1	5486270	5487220	+	951	155
PFLU_4996	NC_012660.1	5487296	5488351	-	1056	227
PFLU_4997	NC_012660.1	5489378	5492017	+	2640	412
PFLU_4998	NC_012660.1	5492020	5493303	+	1284	251
PFLU_4999	NC_012660.1	5493446	5495152	-	1707	929
PFLU_5000	NC_012660.1	5495312	5495851	-	540	181
PFLU_5001	NC_012660.1	5496000	5497196	+	1197	280
PFLU_5002	NC_012660.1	5497199	5498068	+	870	147
PFLU_5003	NC_012660.1	5498245	5498538	-	294	425
PFLU_5005	NC_012660.1	5499135	5500541	-	1407	639
PFLU_5006	NC_012660.1	5500612	5501913	-	1302	1354
PFLU_5007	NC_012660.1	5502046	5502774	-	729	1082
PFLU_5008	NC_012660.1	5502919	5503812	-	894	167
PFLU_5009	NC_012660.1	5504190	5504537	-	348	3798
PFLU_5010	NC_012660.1	5504586	5505335	-	750	1564
PFLU_5011	NC_012660.1	5505341	5505874	-	534	1964
PFLU_5012	NC_012660.1	5505883	5506131	-	249	993
PFLU_5013	NC_012660.1	5506386	5507759	-	1374	1106
PFLU_5014	NC_012660.1	5507994	5508803	+	810	126
PFLU_5015	NC_012660.1	5508819	5510054	+	1236	146
PFLU_5016	NC_012660.1	5510408	5511715	+	1308	377
PFLU_5017	NC_012660.1	5511851	5513029	-	1179	447
PFLU_5018	NC_012660.1	5513102	5513566	-	465	46
PFLU_5019	NC_012660.1	5513828	5514040	-	213	390
PFLU_5020	NC_012660.1	5514040	5514561	-	522	680
PFLU_5021	NC_012660.1	5514601	5515200	-	600	634
PFLU_5022	NC_012660.1	5515233	5515892	+	660	226
PFLU_5023	NC_012660.1	5515933	5516433	+	501	42
PFLU_5024	NC_012660.1	5516699	5517454	+	756	38
PFLU_5025	NC_012660.1	5517468	5518571	+	1104	58
PFLU_5026	NC_012660.1	5518567	5519574	+	1008	60
PFLU_5027	NC_012660.1	5519599	5522124	+	2526	145
PFLU_5028	NC_012660.1	5522155	5523849	+	1695	257
PFLU_5029	NC_012660.1	5524296	5524556	-	261	29
PFLU_5030	NC_012660.1	5524925	5525209	-	285	70
PFLU_5031	NC_012660.1	5525227	5525502	-	276	200
PFLU_5033	NC_012660.1	5525837	5526145	-	309	885
PFLU_5034	NC_012660.1	5526153	5530046	-	3894	2183
PFLU_5035	NC_012660.1	5530334	5531791	+	1458	845
PFLU_5037	NC_012660.1	5532142	5534655	-	2514	124
PFLU_5038	NC_012660.1	5534839	5536056	-	1218	41
PFLU_5039	NC_012660.1	5536131	5537774	-	1644	69
PFLU_5040	NC_012660.1	5537896	5539335	-	1440	69
PFLU_5041	NC_012660.1	5539575	5540276	+	702	76
PFLU_5042	NC_012660.1	5540413	5540655	-	243	30
PFLU_5043	NC_012660.1	5540844	5542418	-	1575	823
PFLU_5044	NC_012660.1	5542502	5543968	-	1467	1042
PFLU_5045	NC_012660.1	5544076	5544621	-	546	66
PFLU_5046	NC_012660.1	5544768	5545514	-	747	454
PFLU_5047	NC_012660.1	5545632	5546519	+	888	164
PFLU_5048	NC_012660.1	5546553	5547929	+	1377	270
PFLU_5049	NC_012660.1	5547936	5548754	+	819	139
PFLU_5050	NC_012660.1	5549082	5550758	+	1677	1118
PFLU_5051	NC_012660.1	5550927	5551763	-	837	391
PFLU_5052	NC_012660.1	5551706	5552851	-	1146	294
PFLU_5053	NC_012660.1	5552969	5554447	-	1479	965
PFLU_5054	NC_012660.1	5554573	5555721	-	1149	2283
PFLU_5055	NC_012660.1	5555717	5556355	-	639	834
PFLU_5056	NC_012660.1	5556400	5557686	-	1287	1550
PFLU_5057	NC_012660.1	5557711	5558817	-	1107	1677
PFLU_5058	NC_012660.1	5558823	5559806	-	984	587
PFLU_5059	NC_012660.1	5559809	5560564	-	756	440
PFLU_5060	NC_012660.1	5560580	5561725	-	1146	700
PFLU_5061	NC_012660.1	5561758	5562180	-	423	1028
PFLU_5062	NC_012660.1	5562275	5562490	-	216	236
PFLU_5063	NC_012660.1	5562490	5562828	-	339	158
PFLU_5064	NC_012660.1	5562835	5564694	-	1860	1414
PFLU_5065	NC_012660.1	5564751	5565269	-	519	365
PFLU_5066	NC_012660.1	5565281	5565601	-	321	2537
PFLU_5067	NC_012660.1	5565633	5566016	-	384	1192
PFLU_5068	NC_012660.1	5566119	5567330	-	1212	2084
PFLU_5069	NC_012660.1	5567384	5568058	-	675	1336
PFLU_5070	NC_012660.1	5568176	5568958	-	783	796
PFLU_5071	NC_012660.1	5568964	5569731	-	768	210
PFLU_5072	NC_012660.1	5569877	5570689	+	813	746
PFLU_5073	NC_012660.1	5570919	5571458	-	540	6758
PFLU_5074	NC_012660.1	5571586	5572497	-	912	1115
PFLU_5075	NC_012660.1	5572510	5574378	-	1869	757
PFLU_5076	NC_012660.1	5574441	5574776	-	336	240
PFLU_5077	NC_012660.1	5574823	5575944	-	1122	382
PFLU_5078	NC_012660.1	5575944	5576990	-	1047	166
PFLU_5079	NC_012660.1	5577253	5578587	+	1335	214
PFLU_5080	NC_012660.1	5578837	5579778	+	942	78
PFLU_5081	NC_012660.1	5579862	5580536	+	675	29
PFLU_5082	NC_012660.1	5580603	5580809	+	207	130
PFLU_5082A	NC_012660.1	5581060	5581764	-	705	567
PFLU_5083	NC_012660.1	5582470	5583990	+	1521	1157
PFLU_5083A	NC_012660.1	5584136	5584957	+	822	343
PFLU_5084	NC_012660.1	5585421	5587148	-	1728	610
PFLU_5085	NC_012660.1	5587148	5589106	-	1959	368
PFLU_5086	NC_012660.1	5589164	5589367	-	204	50
PFLU_5087	NC_012660.1	5589936	5590343	+	408	223
PFLU_5088	NC_012660.1	5590909	5591982	-	1074	286
PFLU_5089	NC_012660.1	5591948	5592478	-	531	48
PFLU_5090	NC_012660.1	5592478	5593284	-	807	39
PFLU_5091	NC_012660.1	5593297	5593833	-	537	115
PFLU_5092	NC_012660.1	5593876	5595531	-	1656	254
PFLU_5093	NC_012660.1	5595564	5597600	-	2037	279
PFLU_5094	NC_012660.1	5597644	5597928	-	285	46
PFLU_5095	NC_012660.1	5597955	5598320	-	366	82
PFLU_5096	NC_012660.1	5598333	5599541	-	1209	237
PFLU_5097	NC_012660.1	5599780	5600157	+	378	23
PFLU_5098	NC_012660.1	5600272	5600553	-	282	28
PFLU_5099	NC_012660.1	5600587	5601480	-	894	88
PFLU_5100	NC_012660.1	5601609	5602025	+	417	12
PFLU_5101	NC_012660.1	5602040	5602672	-	633	65
PFLU_5102	NC_012660.1	5602830	5603198	+	369	94
PFLU_5103	NC_012660.1	5603342	5603623	-	282	504
PFLU_5104	NC_012660.1	5604668	5605240	-	573	202
PFLU_5105	NC_012660.1	5605240	5605707	-	468	72
PFLU_5106	NC_012660.1	5605900	5607060	+	1161	27
PFLU_5107	NC_012660.1	5607079	5607363	+	285	19
PFLU_5108	NC_012660.1	5607371	5607850	+	480	65
PFLU_5109	NC_012660.1	5607860	5608423	-	564	337
PFLU_5110	NC_012660.1	5608518	5609867	-	1350	67
PFLU_5111	NC_012660.1	5609867	5610526	-	660	55
PFLU_5112	NC_012660.1	5610674	5610937	+	264	6
PFLU_5113	NC_012660.1	5610940	5611482	+	543	12
PFLU_5114	NC_012660.1	5611507	5612772	+	1266	23
PFLU_5115	NC_012660.1	5612772	5613383	+	612	32
PFLU_5116	NC_012660.1	5613451	5615472	+	2022	217
PFLU_5117	NC_012660.1	5615479	5615850	-	372	19
PFLU_5118	NC_012660.1	5616033	5616410	+	378	807
PFLU_5119	NC_012660.1	5616609	5617220	+	612	1009
PFLU_5120	NC_012660.1	5617220	5619460	+	2241	1616
PFLU_5123	NC_012660.1	5620031	5620234	+	204	32
PFLU_5124	NC_012660.1	5620349	5622235	+	1887	98
PFLU_5124A	NC_012660.1	5622431	5622769	+	339	78
PFLU_5126	NC_012660.1	5622783	5623088	+	306	41
PFLU_5127	NC_012660.1	5623107	5624291	+	1185	167
PFLU_5128	NC_012660.1	5624310	5625335	-	1026	91
PFLU_5129	NC_012660.1	5625326	5626369	+	1044	57
PFLU_5130	NC_012660.1	5626462	5627712	+	1251	117
PFLU_5131	NC_012660.1	5627945	5628250	+	306	88
PFLU_5132	NC_012660.1	5628250	5628501	+	252	42
PFLU_5133	NC_012660.1	5628558	5629058	+	501	68
PFLU_5134	NC_012660.1	5629132	5629848	+	717	40
PFLU_5135	NC_012660.1	5629905	5630996	-	1092	39
PFLU_5136	NC_012660.1	5631159	5632043	-	885	461
PFLU_5137	NC_012660.1	5632058	5632396	-	339	114
PFLU_5138	NC_012660.1	5632399	5633022	-	624	137
PFLU_5139	NC_012660.1	5633029	5635044	-	2016	337
PFLU_5140	NC_012660.1	5635051	5636043	-	993	143
PFLU_5141	NC_012660.1	5636785	5637288	-	504	452
PFLU_5142	NC_012660.1	5637532	5638710	-	1179	195
PFLU_5143	NC_012660.1	5638858	5640399	+	1542	69
PFLU_5144	NC_012660.1	5640508	5641497	-	990	395
PFLU_5145	NC_012660.1	5641546	5642418	+	873	321
PFLU_5146	NC_012660.1	5642421	5644910	-	2490	148
PFLU_5147	NC_012660.1	5645164	5646519	-	1356	75
PFLU_5148	NC_012660.1	5646549	5648336	-	1788	191
PFLU_5149	NC_012660.1	5648824	5649732	-	909	113
PFLU_5150	NC_012660.1	5649909	5650811	-	903	840
PFLU_5151	NC_012660.1	5650814	5651593	-	780	924
PFLU_5152	NC_012660.1	5651843	5652301	-	459	128
PFLU_5153	NC_012660.1	5652431	5652895	+	465	196
PFLU_5154	NC_012660.1	5652960	5653562	+	603	432
PFLU_5155	NC_012660.1	5653571	5654494	-	924	419
PFLU_5156	NC_012660.1	5654739	5655296	+	558	73
PFLU_5157	NC_012660.1	5655357	5656064	+	708	352
PFLU_5158	NC_012660.1	5656088	5656645	+	558	177
PFLU_5159	NC_012660.1	5656672	5657025	+	354	80
PFLU_5160	NC_012660.1	5657045	5657338	+	294	16
PFLU_5161	NC_012660.1	5657334	5657672	+	339	112
PFLU_5162	NC_012660.1	5657758	5658717	-	960	635
PFLU_5163	NC_012660.1	5659013	5659777	+	765	156
PFLU_5164	NC_012660.1	5659835	5661034	+	1200	37
PFLU_5165	NC_012660.1	5661009	5662109	-	1101	152
PFLU_5166	NC_012660.1	5662386	5662952	-	567	1238
PFLU_5167	NC_012660.1	5662970	5663431	-	462	943
PFLU_5168	NC_012660.1	5663450	5664568	-	1119	1656
PFLU_5169	NC_012660.1	5664680	5665900	-	1221	309
PFLU_5170	NC_012660.1	5666097	5666351	-	255	1482
PFLU_5171	NC_012660.1	5666389	5666700	-	312	1535
PFLU_5172	NC_012660.1	5666940	5667905	+	966	577
PFLU_5173	NC_012660.1	5668038	5668376	+	339	50
PFLU_5174	NC_012660.1	5668538	5668792	+	255	1430
PFLU_5175	NC_012660.1	5668991	5669605	-	615	1069
PFLU_5176	NC_012660.1	5669858	5671774	+	1917	158
PFLU_5177	NC_012660.1	5671904	5672299	-	396	65
PFLU_5178	NC_012660.1	5672302	5673762	-	1461	115
PFLU_5179	NC_012660.1	5673767	5674624	-	858	130
PFLU_5180	NC_012660.1	5674654	5676000	-	1347	315
PFLU_5181	NC_012660.1	5676249	5676626	+	378	71
PFLU_5182	NC_012660.1	5676752	5678194	-	1443	92
PFLU_5183	NC_012660.1	5678391	5679359	-	969	357
PFLU_5184	NC_012660.1	5679388	5680281	-	894	383
PFLU_5185	NC_012660.1	5680392	5681174	-	783	38
PFLU_5186	NC_012660.1	5681240	5682133	+	894	53
PFLU_5187	NC_012660.1	5682085	5683488	-	1404	150
PFLU_5188	NC_012660.1	5683653	5684900	-	1248	196
PFLU_5189	NC_012660.1	5685045	5685515	+	471	12
PFLU_5190	NC_012660.1	5685648	5686574	-	927	85
PFLU_5191	NC_012660.1	5686619	5686906	-	288	41
PFLU_5192	NC_012660.1	5686922	5688046	-	1125	94
PFLU_5192A	NC_012660.1	5688161	5689033	+	873	200
PFLU_5193	NC_012660.1	5689036	5690070	-	1035	171
PFLU_5194	NC_012660.1	5690331	5691719	+	1389	103
PFLU_5195	NC_012660.1	5691722	5692210	+	489	52
PFLU_5196	NC_012660.1	5692439	5693443	+	1005	74
PFLU_5197	NC_012660.1	5693512	5694918	+	1407	426
PFLU_5198	NC_012660.1	5695065	5695919	-	855	99
PFLU_5199	NC_012660.1	5695919	5696566	-	648	219
PFLU_5200	NC_012660.1	5696807	5697148	+	342	34
PFLU_5202	NC_012660.1	5698053	5698937	-	885	1795
PFLU_5203	NC_012660.1	5698956	5700470	-	1515	1285
PFLU_5204	NC_012660.1	5700600	5701544	+	945	132
PFLU_5205	NC_012660.1	5701840	5702160	+	321	27
PFLU_5206	NC_012660.1	5702211	5703155	-	945	168
PFLU_5207	NC_012660.1	5703158	5704003	-	846	43
PFLU_5208	NC_012660.1	5704060	5705004	-	945	18
PFLU_5209	NC_012660.1	5705341	5705829	-	489	211
PFLU_5210	NC_012660.1	5705837	5707096	-	1260	294
PFLU_5211	NC_012660.1	5707096	5707665	-	570	160
PFLU_5212	NC_012660.1	5707681	5709783	-	2103	189
PFLU_5213	NC_012660.1	5709783	5713454	-	3672	391
PFLU_5214	NC_012660.1	5713454	5716900	-	3447	369
PFLU_5215	NC_012660.1	5722809	5723426	-	618	144
PFLU_5216	NC_012660.1	5723429	5724439	-	1011	639
PFLU_5217	NC_012660.1	5724506	5725360	-	855	526
PFLU_5218	NC_012660.1	5725509	5726522	-	1014	734
PFLU_5219	NC_012660.1	5726573	5727061	-	489	159
PFLU_5220	NC_012660.1	5727067	5728788	-	1722	737
PFLU_5221	NC_012660.1	5729225	5729551	-	327	121
PFLU_5222	NC_012660.1	5729554	5730285	-	732	365
PFLU_5223	NC_012660.1	5730305	5732626	-	2322	879
PFLU_5224	NC_012660.1	5732745	5734298	+	1554	639
PFLU_5225	NC_012660.1	5734394	5734735	+	342	111
PFLU_5226	NC_012660.1	5734928	5735197	+	270	1946
PFLU_5227	NC_012660.1	5735478	5736242	-	765	100
PFLU_5228	NC_012660.1	5736245	5737279	-	1035	241
PFLU_5229	NC_012660.1	5737279	5738154	-	876	596
PFLU_5230	NC_012660.1	5738311	5738625	+	315	106
PFLU_5231	NC_012660.1	5738628	5739335	-	708	95
PFLU_5232	NC_012660.1	5739338	5740507	-	1170	443
PFLU_5233	NC_012660.1	5740810	5741265	+	456	2027
PFLU_5234	NC_012660.1	5741353	5742237	+	885	271
PFLU_5235	NC_012660.1	5742303	5742476	+	174	22
PFLU_5236	NC_012660.1	5742463	5745414	+	2952	556
PFLU_5237	NC_012660.1	5745440	5746867	+	1428	2670
PFLU_5239	NC_012660.1	5747580	5748980	+	1401	900
PFLU_5240	NC_012660.1	5748986	5749468	+	483	130
PFLU_5241	NC_012660.1	5749758	5750555	+	798	302
PFLU_5242	NC_012660.1	5750555	5751403	+	849	283
PFLU_5243	NC_012660.1	5751620	5753281	+	1662	1351
PFLU_5244	NC_012660.1	5753390	5755324	+	1935	1819
PFLU_5245	NC_012660.1	5755344	5756210	+	867	292
PFLU_5246	NC_012660.1	5756271	5757284	+	1014	65
PFLU_5247	NC_012660.1	5757375	5760290	+	2916	1377
PFLU_5248	NC_012660.1	5760518	5761138	-	621	26492
PFLU_5249	NC_012660.1	5761438	5763540	-	2103	1831
PFLU_5250	NC_012660.1	5763738	5764004	-	267	13322
PFLU_5251	NC_012660.1	5764123	5765037	-	915	4650
PFLU_5252	NC_012660.1	5765044	5765436	-	393	167
PFLU_5253	NC_012660.1	5765599	5768121	-	2523	4090
PFLU_5254	NC_012660.1	5768152	5769630	-	1479	1626
PFLU_5255	NC_012660.1	5769681	5770199	-	519	1199
PFLU_5256	NC_012660.1	5770561	5770941	-	381	1413
PFLU_5257	NC_012660.1	5770949	5771701	-	753	1761
PFLU_5258	NC_012660.1	5771771	5773105	-	1335	3117
PFLU_5259	NC_012660.1	5773125	5773973	-	849	601
PFLU_5260	NC_012660.1	5773985	5775901	-	1917	13143
PFLU_5261	NC_012660.1	5776096	5776743	-	648	2212
PFLU_5262	NC_012660.1	5776850	5777155	+	306	614
PFLU_5263	NC_012660.1	5777182	5777634	-	453	1023
PFLU_5264	NC_012660.1	5777615	5778088	-	474	3888
PFLU_5265	NC_012660.1	5778088	5781306	-	3219	4983
PFLU_5266	NC_012660.1	5781415	5782548	-	1134	4027
PFLU_5267	NC_012660.1	5782811	5783614	-	804	689
PFLU_5268	NC_012660.1	5783628	5784749	-	1122	533
PFLU_5269	NC_012660.1	5785069	5786982	-	1914	7134
PFLU_5270	NC_012660.1	5787088	5787645	-	558	1199
PFLU_5271	NC_012660.1	5787900	5789570	+	1671	666
PFLU_5272	NC_012660.1	5789674	5790075	-	402	6010
PFLU_5273	NC_012660.1	5790174	5790698	+	525	1576
PFLU_5274	NC_012660.1	5790768	5791067	-	300	355
PFLU_5275	NC_012660.1	5791063	5791494	-	432	813
PFLU_5276	NC_012660.1	5791663	5792142	+	480	854
PFLU_5277	NC_012660.1	5792185	5792949	-	765	504
PFLU_5278	NC_012660.1	5793200	5794891	+	1692	125
PFLU_5279	NC_012660.1	5794964	5797771	+	2808	249
PFLU_5280	NC_012660.1	5797925	5798200	+	276	4617
PFLU_5281	NC_012660.1	5798878	5800080	+	1203	110
PFLU_5282A	NC_012660.1	5800825	5801457	-	633	145
PFLU_5283	NC_012660.1	5801678	5802649	+	972	87
PFLU_5284	NC_012660.1	5803193	5803555	+	363	45
PFLU_5285	NC_012660.1	5803941	5804429	-	489	144
PFLU_5287	NC_012660.1	5806059	5806511	-	453	107
PFLU_5288	NC_012660.1	5807215	5807529	-	315	120
PFLU_5290	NC_012660.1	5808600	5808905	-	306	211
PFLU_5292	NC_012660.1	5809700	5810305	-	606	246
PFLU_5293	NC_012660.1	5810292	5810498	+	207	204
PFLU_5294	NC_012660.1	5810584	5810706	+	123	86
PFLU_5295	NC_012660.1	5811145	5811780	-	636	283
PFLU_5296	NC_012660.1	5811897	5813444	+	1548	130
PFLU_5297	NC_012660.1	5813450	5814127	+	678	186
PFLU_5298	NC_012660.1	5814160	5814465	+	306	34
PFLU_5299	NC_012660.1	5815078	5816229	-	1152	303
PFLU_5300	NC_012660.1	5816187	5817965	+	1779	373
PFLU_5301	NC_012660.1	5817889	5820384	+	2496	603
PFLU_5302	NC_012660.1	5820384	5821226	+	843	228
PFLU_5303	NC_012660.1	5821828	5823390	+	1563	6144
PFLU_5304	NC_012660.1	5823396	5824301	+	906	1287
PFLU_5305	NC_012660.1	5824306	5825208	+	903	1019
PFLU_5306	NC_012660.1	5825485	5825799	+	315	14
PFLU_5307	NC_012660.1	5825799	5826131	+	333	17
PFLU_5308	NC_012660.1	5826185	5827708	+	1524	238
PFLU_5309	NC_012660.1	5827834	5829834	+	2001	336
PFLU_5310	NC_012660.1	5830199	5830510	-	312	60
PFLU_5311	NC_012660.1	5830756	5831793	-	1038	338
PFLU_5312	NC_012660.1	5832310	5832609	-	300	157
PFLU_5313	NC_012660.1	5832701	5833360	+	660	94
PFLU_5314	NC_012660.1	5835047	5835976	+	930	193
PFLU_5315	NC_012660.1	5836055	5837197	+	1143	106
PFLU_5316	NC_012660.1	5837331	5839490	+	2160	318
PFLU_5317	NC_012660.1	5839640	5841070	+	1431	243
PFLU_5318	NC_012660.1	5841092	5841577	-	486	578
PFLU_5319	NC_012660.1	5841741	5843561	+	1821	542
PFLU_5320	NC_012660.1	5843575	5843889	-	315	731
PFLU_5321	NC_012660.1	5844213	5846648	-	2436	1863
PFLU_5322	NC_012660.1	5846918	5847403	+	486	26886
PFLU_5323	NC_012660.1	5847499	5849349	+	1851	360
PFLU_5324	NC_012660.1	5849599	5849952	+	354	62
PFLU_5325	NC_012660.1	5850026	5850511	+	486	885
PFLU_5326	NC_012660.1	5850514	5851848	-	1335	694
PFLU_5327	NC_012660.1	5852110	5853771	-	1662	804
PFLU_5328	NC_012660.1	5853935	5854543	+	609	125
PFLU_5329	NC_012660.1	5854663	5858511	+	3849	442
PFLU_5330	NC_012660.1	5858744	5859994	+	1251	1305
PFLU_5331	NC_012660.1	5860119	5861075	-	957	102
PFLU_5332	NC_012660.1	5861227	5861421	-	195	808
PFLU_5333	NC_012660.1	5861440	5863503	-	2064	5249
PFLU_5334	NC_012660.1	5863678	5864043	+	366	464
PFLU_5335	NC_012660.1	5864056	5864799	+	744	249
PFLU_5336	NC_012660.1	5864833	5865573	-	741	211
PFLU_5337	NC_012660.1	5865584	5866948	-	1365	721
PFLU_5338	NC_012660.1	5866987	5867523	-	537	19
PFLU_5339	NC_012660.1	5867585	5869123	-	1539	167
PFLU_5340	NC_012660.1	5869411	5869827	+	417	2533
PFLU_5341	NC_012660.1	5870072	5870845	-	774	1088
PFLU_5342	NC_012660.1	5871228	5871935	+	708	400
PFLU_5343	NC_012660.1	5872098	5873219	+	1122	151
PFLU_5344	NC_012660.1	5873292	5873456	-	165	1097
PFLU_5345	NC_012660.1	5873472	5874476	-	1005	2477
PFLU_5346	NC_012660.1	5874481	5875917	-	1437	2185
PFLU_5347	NC_012660.1	5876234	5877481	+	1248	147
PFLU_5348	NC_012660.1	5877609	5879789	-	2181	1952
PFLU_5349	NC_012660.1	5879789	5880775	-	987	854
PFLU_5350	NC_012660.1	5880775	5881278	-	504	669
PFLU_5351	NC_012660.1	5881377	5881820	-	444	66
PFLU_5352	NC_012660.1	5881994	5883286	+	1293	566
PFLU_5353	NC_012660.1	5883286	5884362	+	1077	333
PFLU_5354	NC_012660.1	5884351	5884815	-	465	477
PFLU_5355	NC_012660.1	5884815	5885240	-	426	1053
PFLU_5356	NC_012660.1	5885379	5886692	-	1314	94
PFLU_5357	NC_012660.1	5886692	5888014	-	1323	22
PFLU_5358	NC_012660.1	5888014	5889747	-	1734	126
PFLU_5359	NC_012660.1	5889924	5890553	-	630	479
PFLU_5361	NC_012660.1	5890660	5893413	-	2754	345
PFLU_5362	NC_012660.1	5894554	5895549	-	996	4342
PFLU_5363	NC_012660.1	5895616	5896134	-	519	167
PFLU_5364	NC_012660.1	5896342	5896788	+	447	105
PFLU_5365	NC_012660.1	5896788	5897633	+	846	249
PFLU_5366	NC_012660.1	5897774	5898478	-	705	1027
PFLU_5367	NC_012660.1	5898493	5900391	-	1899	947
PFLU_5368	NC_012660.1	5900613	5901944	+	1332	494
PFLU_5369	NC_012660.1	5901964	5902839	-	876	452
PFLU_5370	NC_012660.1	5903039	5903449	+	411	157
PFLU_5371	NC_012660.1	5903509	5904393	+	885	605
PFLU_5372	NC_012660.1	5904397	5905383	+	987	366
PFLU_5373	NC_012660.1	5905447	5906043	-	597	369
PFLU_5374	NC_012660.1	5906043	5906909	-	867	424
PFLU_5375	NC_012660.1	5906951	5907517	-	567	138
PFLU_5376	NC_012660.1	5907593	5908510	+	918	88
PFLU_5377	NC_012660.1	5908685	5909908	+	1224	361
PFLU_5378	NC_012660.1	5910051	5911382	-	1332	463
PFLU_5379	NC_012660.1	5911434	5912327	-	894	201
PFLU_5380	NC_012660.1	5912488	5912946	+	459	107
PFLU_5381	NC_012660.1	5913042	5913302	-	261	156
PFLU_5382	NC_012660.1	5913374	5913520	+	147	23
PFLU_5383	NC_012660.1	5914338	5914631	+	294	149
PFLU_5384	NC_012660.1	5914861	5915469	-	609	157
PFLU_5385	NC_012660.1	5915516	5915989	-	474	812
PFLU_5386	NC_012660.1	5916110	5916853	-	744	380
PFLU_5387	NC_012660.1	5917030	5917686	+	657	84
PFLU_5388	NC_012660.1	5917730	5918815	+	1086	109
PFLU_5389	NC_012660.1	5918883	5921390	-	2508	459
PFLU_5390	NC_012660.1	5921473	5921931	+	459	228
PFLU_5391	NC_012660.1	5921944	5922834	+	891	335
PFLU_5392	NC_012660.1	5922837	5923919	-	1083	1452
PFLU_5393	NC_012660.1	5924305	5924781	+	477	167
PFLU_5394	NC_012660.1	5924975	5925190	+	216	11
PFLU_5395	NC_012660.1	5925191	5925823	-	633	32
PFLU_5396	NC_012660.1	5925898	5927358	-	1461	1510
PFLU_5397	NC_012660.1	5927549	5929225	-	1677	1481
PFLU_5398	NC_012660.1	5929272	5931659	-	2388	862
PFLU_5399	NC_012660.1	5931936	5932730	+	795	629
PFLU_5400	NC_012660.1	5932752	5933378	+	627	181
PFLU_5401	NC_012660.1	5933393	5934673	+	1281	994
PFLU_5402	NC_012660.1	5934902	5935453	+	552	385
PFLU_5403	NC_012660.1	5935606	5935929	-	324	152
PFLU_5404	NC_012660.1	5936061	5937386	+	1326	807
PFLU_5405	NC_012660.1	5937605	5938606	+	1002	619
PFLU_5406	NC_012660.1	5938602	5939093	+	492	388
PFLU_5407	NC_012660.1	5939102	5939938	+	837	942
PFLU_5408	NC_012660.1	5939950	5941470	+	1521	333
PFLU_5409	NC_012660.1	5941600	5942358	-	759	395
PFLU_5410	NC_012660.1	5943037	5945640	+	2604	726
PFLU_5411	NC_012660.1	5945732	5946334	+	603	163
PFLU_5412	NC_012660.1	5946377	5947411	+	1035	97
PFLU_5413	NC_012660.1	5947632	5947793	+	162	41
PFLU_5414	NC_012660.1	5947858	5949180	+	1323	916
PFLU_5415	NC_012660.1	5949317	5950234	-	918	692
PFLU_5416	NC_012660.1	5950420	5951442	-	1023	2157
PFLU_5417	NC_012660.1	5951448	5952092	-	645	1635
PFLU_5418	NC_012660.1	5952095	5952367	-	273	451
PFLU_5419	NC_012660.1	5952455	5953609	-	1155	868
PFLU_5420	NC_012660.1	5953793	5954794	-	1002	877
PFLU_5421	NC_012660.1	5954797	5955804	-	1008	823
PFLU_5422	NC_012660.1	5955825	5956925	-	1101	138
PFLU_5423	NC_012660.1	5956960	5958855	-	1896	214
PFLU_5424	NC_012660.1	5958874	5959338	-	465	412
PFLU_5425	NC_012660.1	5959351	5959842	-	492	397
PFLU_5426	NC_012660.1	5959915	5960559	-	645	681
PFLU_5427	NC_012660.1	5960559	5961821	-	1263	1276
PFLU_5428	NC_012660.1	5961997	5962677	+	681	160
PFLU_5429	NC_012660.1	5962745	5964058	+	1314	868
PFLU_5430	NC_012660.1	5964058	5964276	-	219	246
PFLU_5431	NC_012660.1	5964374	5964961	-	588	162
PFLU_5432	NC_012660.1	5964986	5965699	-	714	398
PFLU_5433	NC_012660.1	5965699	5966049	-	351	419
PFLU_5434	NC_012660.1	5966226	5966678	+	453	827
PFLU_5435	NC_012660.1	5966786	5968501	+	1716	1019
PFLU_5436	NC_012660.1	5968534	5969172	+	639	2705
